ID	logFC	t	P.Value	adj.P.Val	B
3795	PUM2	-0.228607396845372	-4.38145787428899	2.4909129499316e-05	5.33967304328269e-05	1.70676999387966
1024	WWC1	0.840446087096401	4.38031182589937	2.50227129754484e-05	5.36224649996704e-05	1.70241544099178
1533	SIVA1	0.352324417145411	4.3775573765605	2.52977462182904e-05	5.41939148229072e-05	1.69195296776635
2731	CCNL2	-0.389041704123089	-4.37681973074533	2.53718931757645e-05	5.43347818142364e-05	1.6891519162388
698	HLA-DQA2	-1.04789699655883	-4.37670975948115	2.53829652130535e-05	5.43405232131354e-05	1.68873435348802
771	MAP3K4	-0.338059775959291	-4.37519161015412	2.55362904336349e-05	5.4650699553278e-05	1.68297069722824
2042	PSIP1	-0.575768747547616	-4.37437367163382	2.56192671721019e-05	5.48101665697166e-05	1.67986599733099
6156	KDM5D	-0.592732730686504	-4.37332420617717	2.57261116477179e-05	5.50205743165856e-05	1.67588309691759
4685	MGST1	-0.624238934926267	-4.37254685280386	2.58055292044479e-05	5.51722044001335e-05	1.67293335806382
1413	ATP1A1	0.495737783850777	4.37207702346238	2.58536432328885e-05	5.52568295630977e-05	1.6711507330505
3543	NKX2-8	1.02416069460513	4.37133688765353	2.59296138724862e-05	5.5400917003702e-05	1.66834279581916
143	ATR	-0.399728113300466	-4.37038474713483	2.60276616432126e-05	5.5592063588867e-05	1.66473106283332
2824	GJB3	0.669108465738256	4.37022944456692	2.60436879189584e-05	5.56079534992333e-05	1.6641420116389
3483	TSN	-0.32115961859642	-4.36979489197604	2.60885815797817e-05	5.56854496739176e-05	1.66249386692973
1066	C1QA	-0.690217296676434	-4.36871562370042	2.62004033440085e-05	5.58977424209116e-05	1.65840100157653
665	ARNT	0.43460585117909	4.36866842963242	2.62053035808968e-05	5.58977424209116e-05	1.65822204627821
5078	RBM17	-0.325906404650941	-4.3675737735001	2.63192113530115e-05	5.61222300698394e-05	1.65407161341303
733	SEMG1	1.45407565307479	4.36495501205734	2.65936516202406e-05	5.66887715249105e-05	1.64414555798308
3626	GNAI1	-0.632748397934876	-4.36334771212469	2.67634548304517e-05	5.70319623172113e-05	1.63805546350653
3266	EIF3L	-0.360666616517333	-4.3618753048356	2.6919922743625e-05	5.7346519634117e-05	1.63247791945367
246	MAPK14	0.419075468692051	4.36082383938282	2.70321969756387e-05	5.75667568609788e-05	1.62849576426311
2706	SYT5	0.661200762030202	4.35836526221317	2.72964824651659e-05	5.81104603696299e-05	1.61918727581478
3234	TMPRSS2	-1.34311849182053	-4.35812180071331	2.73227883269939e-05	5.81473470935303e-05	1.61826570833763
6188	MTCH2	-0.356815540669467	-4.35530887656222	2.76284977961762e-05	5.87786306596704e-05	1.60762076357958
4857	TMSB10	0.657545797082965	4.35388591392061	2.77843968750894e-05	5.90908880666927e-05	1.60223776426695
4510	PKIG	-0.5839211851077	-4.3509522775235	2.81084805072894e-05	5.97605120699955e-05	1.59114402368068
2388	SLC1A3	-0.761359650842103	-4.34980428884388	2.82362883033414e-05	6.00125379233473e-05	1.58680431922551
2191	SCARF1	0.798492106405949	4.34699735509956	2.85511490711203e-05	6.06618246012386e-05	1.5761968922549
3605	VPS13D	0.275728455196053	4.3436828199953	2.89272992300392e-05	6.14408625168035e-05	1.56367769740657
3523	SRRM2	0.525625126658245	4.34339918515076	2.89597080706672e-05	6.14895309723412e-05	1.56260671702883
5231	L3MBTL2	0.38493373944897	4.34010860284716	2.93382610810986e-05	6.22728871718107e-05	1.55018551516611
1068	HBP1	-0.417547863256795	-4.33980044435969	2.93739548232821e-05	6.23282213091661e-05	1.54902264038519
3677	STX17	0.356252605737393	4.3392863763217	2.94335918909957e-05	6.24343075945261e-05	1.5470828748537
245	SF3B1	-0.370204243102607	-4.33844747669062	2.95311629053526e-05	6.26207632531315e-05	1.54391776372775
5866	SEC11A	-0.40544091133388	-4.3367061549913	2.97346873154645e-05	6.30316972356622e-05	1.53734930918689
3093	NUB1	0.359447780642613	4.335138236962	2.99190983181611e-05	6.34018588705535e-05	1.5314366080739
3931	C4orf34	-0.522225249183242	-4.33440139476902	3.00061416840626e-05	6.35655130997675e-05	1.52865847967101
27	CD4	0.374375446709956	4.33335125833483	3.01306156561873e-05	6.38083279887079e-05	1.52469973198369
4624	GSTT2	-1.19202746771189	-4.33067665612279	3.04498870102275e-05	6.44633763577094e-05	1.51462034287287
2717	ACTR8	-0.362411222417615	-4.33055426056958	3.04645751447415e-05	6.44733949795248e-05	1.51415919771188
2641	STK24	0.320442214116828	4.33020719722986	3.05062617083115e-05	6.45405262407792e-05	1.51285163217834
3689	PLXNB2	0.402725237913506	4.32996912567038	3.05348887421581e-05	6.45799933031404e-05	1.51195473907792
3754	ATF2	-0.399744034481496	-4.32869563168932	3.06884599669264e-05	6.48835999823098e-05	1.50715768775865
1373	TBRG1	-0.49717679116985	-4.32621428686128	3.09898230266058e-05	6.54993779113248e-05	1.49781383122279
5463	CCT2	-0.386123212720116	-4.32436551058398	3.12162079028095e-05	6.59349632870104e-05	1.49085456184747
917	MAFA	1.00288881809444	4.32436496387134	3.12162750830719e-05	6.59349632870104e-05	1.49085250420392
5041	RAI2	-0.666347098874906	-4.32380054585317	3.1285705208387e-05	6.60600674696819e-05	1.48872832559913
458	TOM1L1	-0.630293538171444	-4.32239116180929	3.14597252272904e-05	6.64058606818555e-05	1.48342502049936
4824	NADK	0.399960661352319	4.32202321078101	3.15053100292831e-05	6.64804130823192e-05	1.48204068415757
6448	C12orf10	0.33741685822732	4.32125905314144	3.16001831957479e-05	6.66588880702487e-05	1.47916598288927
2995	DMAP1	0.326027119051536	4.32098867219343	3.16338178073228e-05	6.67081094497632e-05	1.47814892046749
2292	LIN7C	-0.426542733833715	-4.31946614372254	3.18238596617689e-05	6.70870166567758e-05	1.4724226658619
2126	SSX2	0.762390676105509	4.31897259902399	3.18856991428264e-05	6.71955052551069e-05	1.4705667548126
5296	NTN4	-0.870523063096927	-4.31775851576692	3.20383118012832e-05	6.74779849986802e-05	1.46600201577129
1210	SYVN1	0.458194378458794	4.31774050393447	3.20405812030484e-05	6.74779849986802e-05	1.46593430156613
5657	LTA4H	-0.354155070602455	-4.31678762248745	3.21608601962772e-05	6.76872702733477e-05	1.4623523078658
6390	LTA4H.1	-0.354155070602455	-4.31678762248745	3.21608601962772e-05	6.76872702733477e-05	1.4623523078658
5477	KLHL35	0.693683001347112	4.31388097819428	3.25304441083889e-05	6.84428707101775e-05	1.45142948486208
3708	CCK	-1.55138437078336	-4.31244184191376	3.27149404863167e-05	6.88086893762219e-05	1.44602338741203
5114	FLAD1	0.445068594184797	4.31202280098939	3.27688501206715e-05	6.88996991498275e-05	1.44444951515577
71	NKRF	0.418454450930644	4.31022429030319	3.30012001532111e-05	6.93657163882489e-05	1.43769578360456
5230	UBLCP1	-0.491729571471323	-4.30726893451529	3.33864470774531e-05	7.01527032036296e-05	1.4266023991432
437	RAB7A	0.421052105828081	4.30700446852777	3.34211316676106e-05	7.019222139769e-05	1.42560995857993
1776	PLCD1	0.362607776655425	4.3069602684091	3.3426931870055e-05	7.019222139769e-05	1.42544409667657
3119	RPL6	-0.350272549502614	-4.30632807188037	3.35099984431403e-05	7.03438411402841e-05	1.42307190281853
3672	TREM2	-0.719858722493964	-4.30536056944978	3.3637506422674e-05	7.05669448612502e-05	1.41944203619757
1199	RANBP3	0.316636159655263	4.30535628055296	3.36380726971401e-05	7.05669448612502e-05	1.41942594649309
5054	TMEM123	-0.520306589505548	-4.30391555228559	3.38288153992815e-05	7.0944108978545e-05	1.4140217540944
4281	HIBADH	-0.412158151331554	-4.30020958825684	3.43242491880633e-05	7.19598050313686e-05	1.40012675941124
929	GJB1	-0.975802844043341	-4.29710172652496	3.47450954865311e-05	7.28185237445875e-05	1.38848107499288
6233	DEGS1	-0.75742385620768	-4.29636784756445	3.48451940332894e-05	7.30046834550573e-05	1.38573201322728
3706	FAF2	0.417938812010146	4.29613115271021	3.48775374654013e-05	7.30488139152454e-05	1.38484544397669
3435	PRKAG2	0.449315160674202	4.2948168521256	3.50576571583192e-05	7.34023238788475e-05	1.37992322800531
5120	FAM120B	-0.527751174032331	-4.29410318995772	3.51558359321845e-05	7.35840961528205e-05	1.37725094203607
5008	RPIA	0.422056708561377	4.29241035645376	3.53897776744734e-05	7.40498223650694e-05	1.37091349090417
1454	TSFM	0.285242475332511	4.29086192440141	3.56050734396733e-05	7.4476245347327e-05	1.36511825109507
2529	INSR	0.735341892012016	4.28484551820026	3.64536102343391e-05	7.62265353172684e-05	1.34261561381864
1537	ITGA1	-0.769987308433725	-4.28445728445084	3.65090279577069e-05	7.63177743880278e-05	1.34116433888824
1549	IL2RB	-0.876788605215497	-4.2843235973795	3.65281296082979e-05	7.6333064647737e-05	1.34066461943604
1729	GMEB1	0.305988059633146	4.28353598240049	3.66408617497949e-05	7.65439421586038e-05	1.3377207653646
4447	NTF4	-1.1515208714697	-4.2819260621625	3.68723322818508e-05	7.69924508246588e-05	1.33170464147509
4030	ERO1L	0.605817404061857	4.28187749882475	3.68793363894521e-05	7.69924508246588e-05	1.33152319074064
3126	ATIC	-0.413395924476381	-4.28163854954779	3.69138177701507e-05	7.70396016369629e-05	1.33063040933543
785	LAIR1	-0.800763450625693	-4.2803604256491	3.7098783051257e-05	7.74006826803931e-05	1.32585560649355
2390	SGCB	-0.689386961104232	-4.27885269736461	3.73181207917585e-05	7.78332206916033e-05	1.32022440597922
353	OXT	0.490763806452163	4.27811311763624	3.74261666070782e-05	7.80334368794071e-05	1.31746269321016
4881	CYLD	-0.485641052121292	-4.27746994585827	3.75203723997218e-05	7.82046770713222e-05	1.31506127090959
1386	SNAPIN	-0.383798799707331	-4.2757392417595	3.77750025274621e-05	7.871007605143e-05	1.30860063654451
1523	STXBP6	-0.880325698028493	-4.27247544918343	3.82597133252897e-05	7.96944044691463e-05	1.29642232589165
6369	KRT13	0.882251715996617	4.27229342446985	3.82869212730718e-05	7.9725434779554e-05	1.29574333309935
1364	CYTIP	-0.885312218719344	-4.27021559165589	3.8598823220405e-05	8.03490772019745e-05	1.28799407187151
5742	NIPSNAP1	0.426689623170029	4.26978874069685	3.866319904234e-05	8.0457222685795e-05	1.28640248041895
4258	ELL2	-0.608912740875512	-4.26960113503894	3.86915255362724e-05	8.04903049704143e-05	1.28570299589282
391	NPDC1	0.539145387599054	4.26949093073517	3.8708174528962e-05	8.0499081004996e-05	1.28529211162769
3077	NTN1	0.732001449512457	4.26934365059054	3.87304354581839e-05	8.05195184678007e-05	1.28474300656005
3271	LY86	-0.633496467402213	-4.26882030129701	3.88096375918552e-05	8.06582840323666e-05	1.28279191517148
454	IL1RAP	-0.676329736647362	-4.26700253720493	3.90859431395656e-05	8.12064702508267e-05	1.27601651090637
834	AKAP12	0.838862048195098	4.26675245916087	3.91241032967843e-05	8.12596834348861e-05	1.27508455523447
5446	EDC3	0.394542593735854	4.265768966265	3.92745248475673e-05	8.15459515591042e-05	1.27141980508538
2611	TBX2	0.838752133516419	4.26535232181067	3.93384164399388e-05	8.16524310464885e-05	1.26986746845899
4035	MED13L	0.436729626512686	4.26495681942683	3.93991583001897e-05	8.1752306681201e-05	1.2683940071206
4353	ZNF397	0.532883417023845	4.26427552093017	3.95040044911131e-05	8.19436044472928e-05	1.26585603754026
3595	SYNRG	0.545620140761183	4.26369244964048	3.95939471120219e-05	8.21038749591591e-05	1.26368422223712
3666	HCST	-0.658208889634504	-4.26317874060865	3.96733531098299e-05	8.22422006207614e-05	1.26177094897325
4390	CUX2	-1.13405990665799	-4.26066009757067	4.00648881239837e-05	8.30272689570938e-05	1.25239291444229
73	LAPTM5	-0.796237649493494	-4.25924273804896	4.02868525600742e-05	8.34605429235575e-05	1.24711725929172
1991	ATXN1	-0.498107592295109	-4.25869850744297	4.03723947789233e-05	8.36110101017933e-05	1.24509188580795
5168	MRPL20	-0.310036125489082	-4.25831409665632	4.04329216027099e-05	8.37095908884749e-05	1.24366140320921
974	GNA13	-0.456817109441827	-4.25744905419738	4.05694444555685e-05	8.39653954280158e-05	1.24044272809654
613	CITED4	0.593944834449661	4.25689382295614	4.06573054028554e-05	8.41203545651411e-05	1.23837706335324
237	RNPEP	0.494617171950256	4.25425950727717	4.10766613597665e-05	8.49608620140044e-05	1.2285791648183
4272	MAPRE2	-0.506912264765981	-4.25327365285934	4.1234664875731e-05	8.5260437335643e-05	1.22491360176212
1777	PPHLN1	0.354536911218781	4.25301437730877	4.12763159709775e-05	8.53193176597671e-05	1.22394967895266
5579	HOXA13	-0.944754206850514	-4.2526986590331	4.13270888138014e-05	8.53970093038218e-05	1.22277597489445
318	RABAC1	0.398831119440971	4.25043501250335	4.16928820864192e-05	8.61253921504468e-05	1.21436261173298
3345	RPP30	-0.602223969966608	-4.24843398631003	4.20188245660688e-05	8.6771016546512e-05	1.20692810948498
1020	DAPK3	0.518206228427484	4.24813976303668	4.20669557608072e-05	8.68427177261674e-05	1.20583518800856
2376	ABT1	-0.515276555461397	-4.24690862655474	4.22689289102001e-05	8.72318622123823e-05	1.2012626200056
2071	IDH3G	0.314217961561654	4.24655012865632	4.23279168404682e-05	8.73257691809087e-05	1.1999313070364
271	CPNE4	-1.36742980948547	-4.24514654099726	4.25596273029488e-05	8.77758428069733e-05	1.19471976688743
228	RBM39	-0.378975703828559	-4.24446507656549	4.26725652014511e-05	8.79807488839851e-05	1.19218994217141
428	ACOX1	-0.362203406149646	-4.24156036251556	4.31571938879032e-05	8.89477217849068e-05	1.18141005695293
3813	ACTR1B	0.370958073898421	4.24148508370287	4.31698235474775e-05	8.89477217849068e-05	1.18113075753191
5223	EID3	-0.64986170225349	-4.24140792132652	4.31827728986638e-05	8.89477217849068e-05	1.18084447354158
2254	HIVEP1	-0.498753646424553	-4.24111690969456	4.32316438874854e-05	8.90200718013849e-05	1.17976481160434
2348	HRK	0.892412112306447	4.23985889582161	4.34435198509154e-05	8.94279194388202e-05	1.17509817641019
1241	TRAP1	0.531976591080934	4.23557072225247	4.41732547721534e-05	9.09011750570274e-05	1.15919882866918
4077	ATG12	-0.319687495222796	-4.23536815639058	4.42080156377484e-05	9.09438085355967e-05	1.15844806743326
6084	LAMA2	-0.874253030318776	-4.23434086798196	4.43847058385995e-05	9.12782962879549e-05	1.15464108378612
4409	KRT8	0.513900088994123	4.23344635592886	4.45391109242598e-05	9.15667563001609e-05	1.15132671051802
5153	PBXIP1	0.423539364523262	4.2318010642151	4.48244583303742e-05	9.20761973669903e-05	1.14523188774688
4920	RSRC1	0.347817208250738	4.23177921414889	4.48282596281884e-05	9.20761973669903e-05	1.1451509581827
1674	STAT6	-0.824874233978654	-4.23177172243117	4.48295630478876e-05	9.20761973669903e-05	1.14512320998833
791	MAPT	0.714209009022544	4.23005354588177	4.51294567000594e-05	9.26627652471733e-05	1.13876030965494
4243	MUC20	0.918320868340414	4.22965347075562	4.51995624350209e-05	9.27478980764244e-05	1.13727899316453
4825	MUC20.1	0.918320868340414	4.22965347075562	4.51995624350209e-05	9.27478980764244e-05	1.13727899316453
676	KRT7	0.888588812345111	4.22917064163151	4.52843084808518e-05	9.28923603807401e-05	1.13549141112499
1375	SPR	0.445162098487999	4.2286100326423	4.53828977799469e-05	9.30651190699608e-05	1.1334160549179
6326	HARS	0.411175994897855	4.22733932550914	4.56071290120096e-05	9.34953363348446e-05	1.12871269781402
1748	BCL2A1	-0.536499077266521	-4.22629714339061	4.57918276677553e-05	9.38442645494884e-05	1.12485598296353
878	TYROBP	-0.630791294652594	-4.22581869029117	4.58768608185757e-05	9.39887854037002e-05	1.12308564969533
78	SUMF2	0.629214336461859	4.21949734209409	4.70146497536932e-05	9.62893332716374e-05	1.09970994868202
1325	RPL4	-0.482336308959929	-4.2167747318522	4.75129960987483e-05	9.72792167990813e-05	1.08965006026182
606	ACHE	0.535851722487142	4.21088340091394	4.86087541405274e-05	9.94912426719518e-05	1.06789853133984
4697	EBF1	-0.785597942859391	-4.21075819026359	4.86323038055249e-05	9.95079935053964e-05	1.06743648456859
838	MYCBPAP	0.734715199219798	4.21055296967377	4.86709254457783e-05	9.95555632302148e-05	1.06667921088292
3240	PSMB3	-0.429858491432455	-4.20994804103191	4.87849417401507e-05	9.97572727215712e-05	1.06444715605959
4570	CD177	0.942453742753744	4.20936884723314	4.88943476777613e-05	9.99494304170397e-05	1.06231028180601
5001	ZNF581	0.481582694509727	4.20928094990699	4.89109714700812e-05	9.99518621774206e-05	1.0619860131235
6437	ZNHIT6	-0.369235949563399	-4.20881194527884	4.89997647985492e-05	0.00010010172770833	1.06025585818338
1080	PDHA1	0.379906413685817	4.20517946651748	4.969273314859e-05	0.000101485379965395	1.04686054966526
2230	ARPC1B	0.498161204595753	4.20410105477669	4.99002653707378e-05	0.000101877086551355	1.04288541022006
6315	ST5	0.474774819631467	4.20143738502119	5.0416437919977e-05	0.000102898472098888	1.03307011104282
3735	RFC1	-0.370643486318962	-4.20113766710201	5.04748375700988e-05	0.000102985207342142	1.03196597827926
5074	LENG8	0.383389607247496	4.20036499826091	5.06256905386818e-05	0.000103260463599529	1.02911981043441
1795	TPBG	-0.74480408800175	-4.20001443782352	5.06942751805047e-05	0.000103367797880651	1.02782863113042
5363	FAM96B	-0.358217264625043	-4.19931562196491	5.08312595259353e-05	0.000103614490616921	1.02525500296962
2002	ATP6V0A4	1.27802000913826	4.19530485686586	5.16243569712566e-05	0.000105198028869055	1.01049019079571
5734	PRRT2	0.921985874704037	4.19488739827492	5.170758482632e-05	0.000105334482332573	1.00895400933635
3367	BHLHE40	0.716928226895749	4.19464348415424	5.17562730303133e-05	0.000105400510737204	1.00805649701572
3018	FBXO7	-0.329497446032812	-4.19213013469728	5.22605356927076e-05	0.000106393973324733	0.998810592177747
3765	GTF3C5	0.343626279349681	4.19018528061183	5.26539694978978e-05	0.000107161252818475	0.991658871322223
5692	RPL35A	-0.451570473794086	-4.19003228003024	5.26850409518318e-05	0.000107190802765964	0.991096354969585
2127	TBL1X	0.548048218907452	4.18949584552177	5.27941193776376e-05	0.000107378994060798	0.989124241046426
3013	FBXL4	-0.504436699085332	-4.18613185162502	5.34831067142261e-05	0.000108746184954891	0.976761382011908
3770	CNOT4	0.310050402969928	4.18524169029069	5.36668605057218e-05	0.000109085558265868	0.973491236997315
449	IRS2	0.644138684444955	4.18427880698945	5.38663077113217e-05	0.000109456607699567	0.969954523853685
3930	PLEKHA5	-0.604262586594766	-4.18409240014652	5.39050011998405e-05	0.000109500874457392	0.969269913756808
530	SERPINB6	-0.472416650165455	-4.18331733496375	5.40661717181331e-05	0.000109793831309699	0.966423603443909
472	PFKP	0.644379878444281	4.18248642215393	5.42394686492301e-05	0.000110111222248406	0.963372640474985
568	YBX1	0.353769016647347	4.18101489467312	5.45476812664163e-05	0.000110702219956538	0.957970570955819
4706	ANPEP	-1.27247637124504	-4.17978188594215	5.48072284093415e-05	0.00011119411377785	0.953445217125671
6396	NDUFS1	-0.356071714755467	-4.17784996627296	5.52162783407275e-05	0.000111988919052474	0.946356754744814
3393	PCBP4	0.377258918904515	4.17647275403668	5.55096641795686e-05	0.000112548711717873	0.941305087534252
750	TMEM57	-0.468952511107185	-4.175918244141	5.56282122890546e-05	0.000112753772389333	0.939271477142013
3328	KIF17	0.419573151350656	4.17541901328313	5.57351499641175e-05	0.000112916043910647	0.937440770629996
3281	CRY1	-0.553016833078051	-4.1753817364788	5.57431427397061e-05	0.000112916043910647	0.937304081170572
